Review Id,Review Title,Reviewer ID,Writer ID,Feedback Type,Comment Text,Comment Date,Comment Word Count,Writer Helpfulness Rating,Instructor Endorsed,Revision Plan Count
2,Tagasiside sisulõikude osadele,242446,207094,final comment,Lõigd olid hästi ülesseehitatud ja tekst arusaadav.,25/03/2022 08:45,7,5,, 
2,Tagasiside sisulõikude osadele,242065,242670,likert explanation,,25/03/2022 07:19,0,,, 
2,Tagasiside sisulõikude osadele,242065,242333,likert explanation,,25/03/2022 07:17,0,,, 
2,Tagasiside sisulõikude osadele,242339,242073,likert explanation,"Väga hea on see, et kõikide väidete puhul on selge, kuidas sõnavabadus seostub vastutusega. ",25/03/2022 06:36,14,,, 
2,Tagasiside sisulõikude osadele,242339,242073,contextual comment,VÄIDE: Sõnavabadusel on piirid ja vastutus neid piire tunda lasub sõnavõtjal.,25/03/2022 06:36,11,,, 
2,Tagasiside sisulõikude osadele,242339,242073,contextual comment,"SELGITUS: Piirid avalduvad seaduste näol. Avaldades oma arvamust, ei tohi see piirata teisi õigusi. Sõnavõtja ei tohi teha ähvardusi, pidada vihakõnet, kiusata, avaldada teise isikuandmeid või riigisaladusi ega rikkuda autoriõigusi. Neid reegleid üle astunud isikut võidakse vastutusele võtta.",25/03/2022 06:36,38,,, 
2,Tagasiside sisulõikude osadele,242339,242073,contextual comment,"NÄIDE: Eesti kohtusüsteemis on leidnud aset nii mõnigi juhus, kus internetiavarustel kellelegi liiga teinud küberkiusajat on karistatud. Näiteks ajalehes Kroonika kirjutati naisterahvast Maarikast, kes pöördus politseisse seoses kiusamise kogemisega internetifoorumis. Politsei suutis IP-aadressi kaudu kiusaja isiku tuvastada ja temale määrati karistus.",25/03/2022 06:36,41,,, 
2,Tagasiside sisulõikude osadele,242339,242073,final comment,Esimeses lõigus on järeldus puudu. Muidu mulle väga meeldivad kõik väited ja ka näited olid asjakohased.,25/03/2022 06:36,16,,, 
2,Tagasiside sisulõikude osadele,242420,242660,likert explanation,,25/03/2022 06:11,0,,, 
2,Tagasiside sisulõikude osadele,242420,242660,contextual comment,VÄIDE,25/03/2022 06:11,1,,, 
2,Tagasiside sisulõikude osadele,242420,242660,contextual comment,SELGITUS,25/03/2022 06:11,1,,, 
2,Tagasiside sisulõikude osadele,242420,242660,contextual comment,NÄIDE,25/03/2022 06:11,1,,, 
2,Tagasiside sisulõikude osadele,242420,242660,contextual comment,JÄRELDUS,25/03/2022 06:11,1,,, 
2,Tagasiside sisulõikude osadele,242420,242660,final comment,"Sul on väga head konkreetsed väited ja järeldused ning selgitus on väga selge. Ka näited on head. Ainus asi, mida võiks üle vaadata on lauseehitus. Mõnedes kohtades on pikad laused (nt 1. lõik: Kui Ülle Madise käis lapseealise seksuaalses ahvatlemises süüdi mõistetud Peeter Helme raamatu esitlusel, puhkes skandaal.), millest on raske aru saada. Ja silma paistsid mõned kirjavead, aga selles ülesandes polnud see oluline.",25/03/2022 06:11,64,5,Yes,1
2,Tagasiside sisulõikude osadele,242420,242105,likert explanation,"Tekstist saab aru, milline seos on sõnavabadusel ja vastutusel.",25/03/2022 06:05,9,,, 
2,Tagasiside sisulõikude osadele,242420,242105,contextual comment,VÄIDE,25/03/2022 06:05,1,,, 
2,Tagasiside sisulõikude osadele,242420,242105,contextual comment,SELGITUS,25/03/2022 06:05,1,,, 
2,Tagasiside sisulõikude osadele,242420,242105,contextual comment,NÄIDE,25/03/2022 06:05,1,,, 
2,Tagasiside sisulõikude osadele,242420,242105,contextual comment,JÄRELDUS,25/03/2022 06:05,1,,, 
2,Tagasiside sisulõikude osadele,242420,242105,final comment,"Mina arvan, et sinu väited peaksid olema lühemad, kui selgitused. Sul on hetkel väga pikad väited, võib olla oleks kuidagi võimalik neid lühendada.",25/03/2022 06:05,23,5,,1
2,Tagasiside sisulõikude osadele,242123,242323,likert explanation,Kõikide lõikude teemad seovad sõnavabadust ja vastutust. Kõik toodud näited on lubatud valdkondadest.,25/03/2022 05:59,13,,, 
2,Tagasiside sisulõikude osadele,242123,242323,contextual comment,"VÄIDE: ""Tühistamiskultuuri peetakse sõnavabaduse piiramiseks või koguni tsensuuriks.""",25/03/2022 05:59,8,,,1
2,Tagasiside sisulõikude osadele,242123,242323,contextual comment,"SELGITUS: ""Seda veendumust on süvendanud käitumine meediaruumis, kus mõeldakse väga vähe enne kui midagi öeldakse. Inimese nö tühistamist nähakse kui sõnavabaduse põhimõtete rikkumist, mitte kui inimese vastutusele võtmist enda sõnade eest, mis on olnud näiteks diskrimineerivad kellegi soo või päritolu suhtes. Või vaenulike väljaütlemiste eest.""",25/03/2022 05:59,45,,,1
2,Tagasiside sisulõikude osadele,242123,242323,contextual comment,"NÄIDE: ""Endine USA president Barack Obama hoiatas 2019 aastal antud intervjuus tühistamiskultuuri eest, öeldes: “See pole aktivism, mis toob kaasa muutuse. Ka inimestel, kes teevad palju head, on vead.”""",25/03/2022 05:59,29,,,1
2,Tagasiside sisulõikude osadele,242123,242323,contextual comment,"JÄRELDUS: ""Seega seostub sõnavabadus ühiskonnas ka sõnaõiguse piiramisega ning enesetsensuuriga.""",25/03/2022 05:59,10,,,1
2,Tagasiside sisulõikude osadele,242123,242323,final comment,"Esimese lõigu esimene lause oli minu jaoks natuke segane ja ma ei lugenud selle lõpust välja järeldust. Teine lõik meeldis mulle väga. Kolmas lõik jäi mulle silma sellega, et see on väga mitmeti mõistetav kui seda eri eelarvamustega lugeda. Neljandas lõigus tahaksin ma selgitust, et näiteks milliste sõnade eest kajakambris olevat isikut vastutusele võtta tuleks.",25/03/2022 05:59,55,,, 
2,Tagasiside sisulõikude osadele,242123,242053,likert explanation,"Esimeses lõigus on seoseks inimeste suva (mida meeldib kuulata ja mille eest soovitakse vastutusele võtta, isegi kui see teise sõnavabadust riivab), teises konflikt anonüümse sõnavabaduse ja põhjustatu eest vastutusele võtmisega, ning kolmandas loomevabadus. Kõik näited on lubatud valdkondadest.",25/03/2022 05:43,38,,, 
2,Tagasiside sisulõikude osadele,242123,242053,contextual comment,"VÄIDE: ""on olukordi, kus sõna on täiesti vaba ja sõnade autor nende eest vastutama ei pea.""",25/03/2022 05:43,16,,, 
2,Tagasiside sisulõikude osadele,242123,242053,contextual comment,"SELGITUS: ""Kuigi vihakõne pidajad peab vastutusele võtma, [...] Kirjanduses ja ka muudes kunstiliikides on vaja loomingulist vabadust ja seda saab saavutada vaid autorile täiesti vabade käte andmisega, isegi kui tema kirjutatu peaks kedagi solvama.""",25/03/2022 05:43,34,,, 
2,Tagasiside sisulõikude osadele,242123,242053,contextual comment,"NÄIDE: ""Kaur Kenderit süüdistati lapspornograafia kirjutamises ning kaevati selle eest isegi kohtusse. Süüdi teda siiski ei mõistetud ning olgugi, et põhjuseks toodi see, et kirjutis ilmus välismaal, kaitsesid ühiskond ja eriti loovinimesed Kenderit just loomevabaduse tõttu, rõhutades, et oma teosega ei kahjustanud ta ühtegi last.""",25/03/2022 05:43,45,,, 
2,Tagasiside sisulõikude osadele,242123,242053,contextual comment,"JÄRELDUS: ""Loomevabaduse puhul lasub vastutus eelkõige tarbijal, kes peab ise valima viisi autori loomingu tõlgendamiseks ja oma suhtumise sellesse. Olgugi, et kirjanikke ja kunstnikke on tihti püütud nende teoste eest vastutama panna, on nemad ssiiski vabastatud vastutusest teiste väärate tõlgenduste ees.""",25/03/2022 05:43,41,,, 
2,Tagasiside sisulõikude osadele,242123,242053,final comment,"Üldiselt on vastus väga hea. Ainsad asjad, mis mulle ebaselgeks jäävad, on esimese ja teise lõigu viimased laused. Esimese lõigu lõpulause puhul polnud mulle ilmselge, millised need keerulised moraalsed valikud on, ning teise lõigu viimane lause kõlab nagu väide, mida tuleks põhjendada.",25/03/2022 05:43,42,5,,1
2,Tagasiside sisulõikude osadele,242403,241897,likert explanation,"Selgitused on puudu, lähed kohe näidete juurde. ",25/03/2022 04:56,7,,, 
2,Tagasiside sisulõikude osadele,242403,241897,contextual comment,"VÄIDE Internetis, mis on muutunud oluliseks osaks inimeste igapäevaelus, on rohkem võimalusi rääkida ja sealjuures jääda anonüümseks, mistõttu on keeruline panna inimesi oma sõnade eest vastutama, kui need peaksid kellelegi haiget tegema ja probleeme tekitama.",25/03/2022 04:56,35,4,, 
2,Tagasiside sisulõikude osadele,242403,241897,contextual comment,"NÄIDE Heldin Nool, kes postitas 12-aastasena internetti video, kus ta laulis Grete Paia lugu „Päästke noored hinged"", eesmärgiga nalja teha, kujunes Eesti noorte kiusamisobjektiks, millest algasid Noolel tõsisemad probleemid vaimse tervisega, mis kulmineerus 2020. aastal Noole enesetapuga. ",25/03/2022 04:56,37,5,, 
2,Tagasiside sisulõikude osadele,242403,241897,contextual comment,"JÄRELDUS Kuna internetis on kergem jääda varjatuks, on süüdiolevatel inimestel raske mõista, kuidas nende sõnad kellelegi negatiivselt mõjuvad, ja seeläbi pääsevad nad ka vastutuse võtmisest.",25/03/2022 04:56,25,5,, 
2,Tagasiside sisulõikude osadele,242403,241897,final comment,"Sul on hea materjal, millega saab edukalt edasi minna. ",25/03/2022 04:56,9,5,,1
2,Tagasiside sisulõikude osadele,242403,242306,likert explanation,"Minu arvates teine ja kolmas lõik on natukene teemast kõrvale. Sõnavabaduse element on olemas, aga vastutust tuleks selgemalt välja tuua. Ma sooviksin ka rohkem selgitusi, on väga head näited, siis väited ja järeldused, aga enda selgitud justkui puudu. ",25/03/2022 04:49,38,,, 
2,Tagasiside sisulõikude osadele,242403,242306,contextual comment,"VÄIDE Populistlikud erakonnad lõhestavad ühiskonda ning üritavad sellest kasu lõigata ilma vastutamata tagajärgede eest, mida põhjustatakse. ",25/03/2022 04:49,15,5,, 
2,Tagasiside sisulõikude osadele,242403,242306,contextual comment,"NÄIDE  Kaasaja Eestis on EKRE-nimeline partei, mis kasutab oma poliitilistes avaldustes populismi. See on negatiivne nähtus ning lõhestab inimesi. Nad kasutavad ära rahvast, kellel on väiksem majanduslik kindlustatus ja madalam haridus ning kes tunnevad ennast kõrvalejäetuna. Häälte saamise eesmärgil nimel kasutavad ära poliitikud neid, kes lähevad kõigega kaasa. Inimesed ärritatakse üles suurte lubaduste ning pettustega. See partei on loonud ühiskonda vastandlikud grupid ning pakkunud välja kaheldavad ideed. Nad on abordivastased ning ründavad politseid ja arste. ",25/03/2022 04:49,75,,, 
2,Tagasiside sisulõikude osadele,242403,242306,contextual comment,JÄRELDUS See kõik näitab kuidas populism kahjustab riigi arengut ning viib rahva mitmesse leeri.,25/03/2022 04:49,14,,, 
2,Tagasiside sisulõikude osadele,242403,242306,final comment,Oled leidnud väga head näited!,25/03/2022 04:49,5,,Yes, 
2,Tagasiside sisulõikude osadele,242244,243131,likert explanation,Kõik lõigud käsitlevad nii sõnavabaduse kui ka vastutuse teemat.,24/03/2022 21:50,9,,, 
2,Tagasiside sisulõikude osadele,242244,243131,contextual comment,d puudu,24/03/2022 21:50,2,5,, 
2,Tagasiside sisulõikude osadele,242244,243131,contextual comment,"VÄIDE Ilma sõnavabaduseta ei saa inimene vastutada.",24/03/2022 21:50,7,,, 
2,Tagasiside sisulõikude osadele,242244,243131,contextual comment,"SELGITUS Kui inimesele ei ole antud vabadust ise oma elu üle otsustada, ei ole tal võimalik ka oma tegude eest vastutust võtta. Vastutav on keegi teine, inimene, kes rahva elu korraldab.",24/03/2022 21:50,31,,, 
2,Tagasiside sisulõikude osadele,242244,243131,contextual comment,"NÄIDE Venemaa presidendi Vladimir Putini organiseeritud sõda Ukrainas võib pealtnäha tunduda kui venelaste agressioon Ukraina riigi vastu. Reaalsuses on see sõda vaid Putini võimujanu ning isiklike huvide põhjal korraldatud sündmus. Vene rahvas elab infosulus ning tarbib päevast päeva valeinformatsiooni. Teave, mis inimesteni jõuab, on läbinisti valitsuse kontrollida ning loogilistel põhjustel on kooskõlas vaid Kremli huvidega. Sõja algusest alates on repressioonid ja poliitiline rõhutus Venemaal veelgi suurenenud. Riik on sulgenud sõltumatud meediakanalid ning politsei vahistab iga päev tänavatel sõja vastu protesteerivaid inimesi.",24/03/2022 21:50,81,,, 
2,Tagasiside sisulõikude osadele,242244,243131,contextual comment,"JÄRELDUS Vene kodanik ei pea võtma vastutust sõja eest, mille toimumist ei ole ta mõjutada saanud. Vene riigi süsteemis on sõnavabadus äärmiselt väike, mistõttu ei vastuta rahvas valitsuse otsuste ja korda saadetud sõjakuritegude eest. Venelased kui rahvas ei ole selles sõjas süüdi. Inimestel ei ole piisavalt sõnavabadust, et neid saaks riigi otsustes vastutavaks pidada.",24/03/2022 21:50,54,,, 
2,Tagasiside sisulõikude osadele,242244,243131,final comment,"Kõik vajalikud osad olid kenasti olemas. Tekst oli põhjalik, loogiline ja läbimõeldud - seda oli mõnus lugeda. Tõid väga häid teemakohaseid näiteid!",24/03/2022 21:50,22,,, 
2,Tagasiside sisulõikude osadele,242244,242188,likert explanation,"Lõigud on teemakohased. Sul on olemas väited, seletused, näited, aga järeldused on puudu.",24/03/2022 21:38,13,,, 
2,Tagasiside sisulõikude osadele,242244,242188,contextual comment,"kuna ""tegemistega"" on mitmuses, siis mitte ""oli"", vaid ""olid""",24/03/2022 21:38,9,,Yes, 
2,Tagasiside sisulõikude osadele,242244,242188,contextual comment,kirjaviga,24/03/2022 21:38,1,,Yes, 
2,Tagasiside sisulõikude osadele,242244,242188,contextual comment,koma puudu,24/03/2022 21:38,2,,Yes, 
2,Tagasiside sisulõikude osadele,242244,242188,contextual comment,vale kääne,24/03/2022 21:38,2,,Yes, 
2,Tagasiside sisulõikude osadele,242244,242188,contextual comment,"VÄIDE Enne tuleks mõelda, kui midagi ütled...",24/03/2022 21:38,7,,, 
2,Tagasiside sisulõikude osadele,242244,242188,contextual comment,"SELETUS ...sest iga asja taga on tagajärjed",24/03/2022 21:38,7,,, 
2,Tagasiside sisulõikude osadele,242244,242188,contextual comment,"NÄIDE George Orwell raamatus “1984” mees nimega Winston jäi vahele enda tegemistega, mis oli kommunistliku korra vastu. Ta viidi 101 ruumi, kus teda piinati, kuid öeldi, et teda üritatakse ravida terveks.",24/03/2022 21:38,31,,, 
2,Tagasiside sisulõikude osadele,242244,242188,contextual comment,KUS ON JÄRELDUS?,24/03/2022 21:38,3,,, 
2,Tagasiside sisulõikude osadele,242244,242188,final comment,"Kõikides lõikudes on järeldus puudu. Ehk tuleks iga lõigu lõpus selle lõigu mõtet kokku võtta. Vaata tekst veel hoolega üle: päris mitmes kohas komad puudu.  Valisid üpris häid näiteid!",24/03/2022 21:38,30,5,, 
2,Tagasiside sisulõikude osadele,241897,242306,likert explanation,"1. lõik pigem kirjeldab, miks peaksid tähtsad inimesed tõtt rääkima ja mis on selle mõju ühiskonnale. Ma ei saa aru, kuidas ilmneb siin sõnavabaduse ja vastutuse pool.  2. lõik kirjeldab, kuidas sõnavabadus mõjutab ühiskonda positiivselt. Aga ma ei näe jällegi seost sõnavabaduse ja vastutuse vahel. Võib-olla ainult kaudselt lauses, kus on fraas ""eeskujuks inimestele ka sellepoolest, et ta ei kartnud oma elu sõnavabaduse ja õigluse eest ohverdada"". Loen siit välja, et kuna King julges end vabalt väljendada, siis ta julges selle eest ka vastutada (aga lõpuks ta vastutaski oma eluga - atentaat). Aga seda pole lõigust kohe välja lugeda, teksti peab rohkem süvenema, aga parem oleks, kui õige mõte poleks lugeja jaoks nii peidus.",24/03/2022 21:22,115,,, 
2,Tagasiside sisulõikude osadele,241897,242306,contextual comment,NÄIDE ,24/03/2022 21:22,1,,, 
2,Tagasiside sisulõikude osadele,241897,242306,contextual comment,VÄIDE,24/03/2022 21:22,1,,, 
2,Tagasiside sisulõikude osadele,241897,242306,contextual comment,SELGITUS,24/03/2022 21:22,1,,, 
2,Tagasiside sisulõikude osadele,241897,242306,final comment,"Nagu ma eelnevalt kirjutasin ka, siis minu jaoks on 1. ja 2. lõik kuidagi teemast kõrvale kalduvad, eriti esimene. 2. lõigus iseenesest on sobiv mõte olemas, aga seda on raske kohe tekstist välja lugeda.  3. lõigu järeldus võiks rohkem haakuda sõnavabaduse ja vastutusega, seal läheb mõte jälle õigest teemast pisut eemale. Samuti võiks tuua konkreetsema näite EKRE ajaloost, millised nende väljaütlemised on ühiskonda lõhestanud vms. Oskad muidu hästi kirjutatud, aga kahjuks mulle tundus, et oli veidi palju muid teemasid kui seosed sõnavabaduse ja vastutuse vahel, mis on kirjandi põhiteema. 2. ja 3. lõigu näidetest saab hea edasiarenduse, aga 1. lõigu näide ei tundu kõige parem. Kui sa just suudad tuua selgemalt välja, kuidas advokaadi julgus rääkida ühiskondlikele normidele vastu pani või ei pannud teda selle eest vastutama. ",24/03/2022 21:22,128,5,,1
2,Tagasiside sisulõikude osadele,241897,242403,likert explanation,Kolmandas lõigus puudub näide. Ülejäänud lõikudes on kirjeldatud seoseid sõnavabaduse ja vastutuse vahel.,24/03/2022 20:50,13,,, 
2,Tagasiside sisulõikude osadele,241897,242403,contextual comment,SELGITUS,24/03/2022 20:50,1,,, 
2,Tagasiside sisulõikude osadele,241897,242403,contextual comment,NÄIDE,24/03/2022 20:50,1,,, 
2,Tagasiside sisulõikude osadele,241897,242403,contextual comment,"Kui ehk leida mõni näide, kus keegi on kasutanud sõnavabadust ja seepeale avastanud, et tema öeldu nõuab ootamatult vastutuse võtmist, võiks olla päris hea lõik.",24/03/2022 20:50,25,5,,1
2,Tagasiside sisulõikude osadele,241897,242403,contextual comment,JÄRELDUS,24/03/2022 20:50,1,,, 
2,Tagasiside sisulõikude osadele,241897,242403,contextual comment,NÄIDE,24/03/2022 20:50,1,,, 
2,Tagasiside sisulõikude osadele,241897,242403,contextual comment,JÄRELDUS,24/03/2022 20:50,1,,, 
2,Tagasiside sisulõikude osadele,241897,242403,contextual comment,VÄIDE,24/03/2022 20:50,1,,, 
2,Tagasiside sisulõikude osadele,241897,242403,contextual comment,VÄIDE,24/03/2022 20:50,1,,, 
2,Tagasiside sisulõikude osadele,241897,242403,contextual comment,SELGITUS,24/03/2022 20:50,1,,, 
2,Tagasiside sisulõikude osadele,241897,242403,final comment,"Esimese ja teise lõigu lõpp on liiga sarnased, võiks nende sõnastust muuta. Äkki seletad esimeses lõigus, miks toob oma vaadete levitamine pahatihti negatiivseid tagajärgi? Või siis kirjeldad, mis on need tagajärjed.  Üldiselt oli tekst minu arvates päris hea, ""Tõe ja õiguse"" näide oli huvitav. Veel pisut sõnastust korrigeerida ja mõned ebavajalikud lauseosad välja jätta, aga see on juba järgmiste ülesannete tegevus. :)",24/03/2022 20:50,63,5,,1
2,Tagasiside sisulõikude osadele,242125,242436,likert explanation,On ilusti välja toodud seosed sõnavabaduse ja vastutuse vahel. Esinevad ka teemakohased näited ning loogiline ülesehitus.,24/03/2022 20:38,16,,, 
2,Tagasiside sisulõikude osadele,242125,242436,contextual comment,"VÄIDE - Kuna on olemas võimalusi anonüümselt meediaportaalides kommenteerida, siis inimesed ei võta sageli vastutust oma sõnade eest, ning põhjustavad seeläbi küberkiusamist.",24/03/2022 20:38,22,,, 
2,Tagasiside sisulõikude osadele,242125,242436,contextual comment,"NÄIDE - Nii on küberkiusamise all kannatanud näiteks Heldin Nool, keda kiusati tema 2013.aastal Youtube'i üleslaetud laulu pärast. Need kommentaarid, mis Heldinini jõudsid, olid väga jõhkrad ja alandavad, ning mõjutasid paljuski tema vaiset seisundit, viies noore neiu 2020. aastal enesetapuni.",24/03/2022 20:38,40,,, 
2,Tagasiside sisulõikude osadele,242125,242436,contextual comment,"JÄRELDUS - See, et inimestel on võimalus end peita meediaportaalides nii-öelda maski taha, muudab nende perspektiivi, mistõttu ei tunne kommenteerijaid häbi ega hirmu tagajärgede ees, mis väljaöeldu kaasa toob. See on ka põhjus, miks massimeediasse jõudnud sõnade eest ei võeta vastutust ning omatakse endalegi teadvustamata märkimisväärselt suurt mõju teiste inimeste üle.",24/03/2022 20:38,51,,, 
2,Tagasiside sisulõikude osadele,242125,242436,final comment,"Väga tubli töö! Kõik väided on ilusti lahti seletatud ning tekst on väga hästi arusaadav. On näha, et autor nägi vaeva!",24/03/2022 20:38,21,,, 
2,Tagasiside sisulõikude osadele,242038,242445,likert explanation,"Tehniliselt vastavad kõik ülesande nõuetele, aga esimeses ja teises lõigus on su väide põhimõtteliselt samasugune. Äkki on sul võimalik leida väide, mis sobib kolmanda lõigu näitega ning siis seda edasi arendada.",24/03/2022 20:30,31,,, 
2,Tagasiside sisulõikude osadele,242038,242445,contextual comment,VÄIDE: Põlvkondade vahelised erinevused võivad  olla samuti suureks takistuseks sõnavabadusele.,24/03/2022 20:30,10,5,, 
2,Tagasiside sisulõikude osadele,242038,242445,contextual comment,"SELGITUS:  Erineva põlvkonna inimesed ei pruugi üksteisest aru saada ning mõista üksteise mõttemaailma ning soove, unistusi. Ei saada võib-olla vanematest või vanavanematest aru või miks noored midagi soovivad või mõtlevad.",24/03/2022 20:30,30,5,, 
2,Tagasiside sisulõikude osadele,242038,242445,contextual comment,"NÄIDE: Juba varasemalt ajaloos on näha, et vanemad ei mõista laste soove ning vabadust. A. H. Tammsaare teoses ""Tõde ja õigus"" teises osas Indreku isa Andres ei saanud aru, miks Indrek soovis õppima minna linna ning ta ikka lootis ning ootas, et poeg pöörduks tagasi tema loodud tallu ning arendaks seda edasi, kuid Indrek ei soovinud selle taluga tegemist teha.",24/03/2022 20:30,60,5,, 
2,Tagasiside sisulõikude osadele,242038,242445,contextual comment,"JÄRELDUS: Vanemate ning laste soovid pruugi alati kattuda, kuid sõna kasutamine on lubatud ning sellest peaks proovida aru saada.",24/03/2022 20:30,19,5,, 
2,Tagasiside sisulõikude osadele,242038,242445,final comment,"Sinu näited on väga huvitavad, eriti originaalne on kolmas näide, sest seda teost polnud ma varem kuulnud. Teises lõigus ei sobinud minu meelest sinu järeldus toodud väitega, see kuidas põlvkondade vahelised suhted mõjutavad sõnavabdust jäi sul kuidagi lahti seletamata. Kolmandas lõigus puudub sul ka järeldus, see teeb lõigu segaseks ja poolikuks.",24/03/2022 20:30,51,5,Yes,1
2,Tagasiside sisulõikude osadele,242114,242436,likert explanation,"Olemasolevad kaks sisulõiku vastavad ülesandele hästi, kuid oleks võinud olla ka kolmas.",24/03/2022 20:29,12,,, 
2,Tagasiside sisulõikude osadele,242114,242436,contextual comment,"VÄIDE. Kuna on olemas võimalusi anonüümselt meediaportaalides kommenteerida, siis inimesed ei võta sageli vastutust oma sõnade eest, ning põhjustavad seeläbi küberkiusamist.",24/03/2022 20:29,21,,, 
2,Tagasiside sisulõikude osadele,242114,242436,contextual comment,"NÄIDE. Nii on küberkiusamise all kannatanud näiteks Heldin Nool, keda kiusati tema 2013.aastal Youtube'i üleslaetud laulu pärast. Need kommentaarid, mis Heldinini jõudsid, olid väga jõhkrad ja alandavad, ning mõjutasid paljuski tema vaiset seisundit, viies noore neiu 2020. aastal enesetapuni.",24/03/2022 20:29,39,,, 
2,Tagasiside sisulõikude osadele,242114,242436,contextual comment,"JÄRELDUS. See, et inimestel on võimalus end peita meediaportaalides nii-öelda maski taha, muudab nende perspektiivi, mistõttu ei tunne kommenteerijaid häbi ega hirmu tagajärgede ees, mis väljaöeldu kaasa toob. See on ka põhjus, miks massimeediasse jõudnud sõnade eest ei võeta vastutust ning omatakse endalegi teadvustamata märkimisväärselt suurt mõju teiste inimeste üle.",24/03/2022 20:29,50,,, 
2,Tagasiside sisulõikude osadele,242114,242436,final comment,"Näited on ja sõnakasutus on väga head. Ülesanne nägi ette ka selgitust, mille lugesin küll tekstist välja, ent selle oleks võinud panna ehk eraldi kirja, et paremini märgatav oleks teinekord hindajale. Muidu üldpilt oli super :)",24/03/2022 20:29,36,,, 
2,Tagasiside sisulõikude osadele,242670,242065,likert explanation,,24/03/2022 20:28,0,,, 
2,Tagasiside sisulõikude osadele,242670,242065,contextual comment,VÄIDE. Elu jooksul saab üks inimene väga suures koguses erinevat tagasisidet.,24/03/2022 20:28,11,,, 
2,Tagasiside sisulõikude osadele,242670,242065,contextual comment,"NÄIDE. Meeskonna koolitaja ja arendaja Moonika Rannula on öelnud: ""Tagasiside on kingitus, mida saab kasutada paremate tulemuste saavutaiseks ja tööprotsesside parandamiseks.""  ",24/03/2022 20:28,21,,, 
2,Tagasiside sisulõikude osadele,242670,242065,contextual comment,"JÄRELDUS. Enda arvamuse avaldamisega, eriti kui seda tehakse suurele inimgrupile, tuleb arvestada, et inimestel on alati midagi öelda, nii positiivset kui negatiivset. Samuti kaasneb tagasiside andmisega vastutus, kuna kui keegi ühe inimese antud tagasiside saamise järjel end halvasti tunneb on see tagasisidestaja südametunnistusel.",24/03/2022 20:28,43,,, 
2,Tagasiside sisulõikude osadele,242670,242065,final comment,Kõik lõigud on täpsed ja korrektsed. Töö on hästi sooritatud ning huvitav oli lugeda. Tubli!,24/03/2022 20:28,15,,, 
2,Tagasiside sisulõikude osadele,242125,242114,likert explanation,Sõnavabaduse ja vastutuse seosed on välja toodud. Esinevad ka teemakohased näited. Lõikude ülesehitus on korrektne!,24/03/2022 20:28,15,,, 
2,Tagasiside sisulõikude osadele,242125,242114,contextual comment,VÄIDE - Eriti populaarseks on muutunud sotsiaalmeedias ning selle platvormidel anonüümselt kommenteerimine. See annab võimaluse avaldada igasugust negatiivset arvamust ilma filtreerimata ning inimesi vastutusele võtta öeldud sõnade eest on keeruline. Kahjuks aga ei saa alati kõik inimesed teenitud vabandust negatiivsete sõnade eest ning tagajärjed võivad seetõttu olla kohutavad.,24/03/2022 20:28,48,5,, 
2,Tagasiside sisulõikude osadele,242125,242114,contextual comment,"NÄIDE -  Näiteks on sellisest juhtumist räägitud Eesti Päevalehe artiklis noorest tüdrukust nimega Heldin Nool, kes võttis pärast mitmeid aastaid tehtud halvustavaid kommentaare endalt elu. Kõik algas sellest, kui ta laadis üles video YouTube keskkonda, kus ta laulis. Kommentaarid täitusid aga anonüümsete sõimavate kommentaaridega, mis jätkusid aastaid.",24/03/2022 20:28,47,5,, 
2,Tagasiside sisulõikude osadele,242125,242114,contextual comment,"JÄRELDUS - Antud olukorra puhul nõudis öeldud sõnade eest vastutuse hoidmine ühe noore naise elu ning kahjuks võivad ka sellised sündmused jätkuda, kui midagi ette ei võeta, kas anonüümsuse tühistamisega kommentaariumites või inimeste karistamisega.",24/03/2022 20:28,34,5,, 
2,Tagasiside sisulõikude osadele,242125,242114,final comment,"Kõik on olemas ja väga korrektne. Lõikudel on väga hea ülesehitus - väide, näide ja järeldus on selgelt välja toodud loogilises järjekorras igas lõigus. Väga tubli ja eeskujulik töö, sõnakasutus on suurepärane!",24/03/2022 20:28,32,5,,1
2,Tagasiside sisulõikude osadele,242114,242125,likert explanation,"Lõigutes on olemas nii väide, selgitus, näide ja ka järeldus. ",24/03/2022 20:22,10,,, 
2,Tagasiside sisulõikude osadele,242114,242125,contextual comment,"VÄIDE. Sotsiaalmeedia võimaldab avaldada oma arvamusi ja mõtteid avalikult, kuid sellega kasneb isikul ka vastutus oma tuleviku eest.",24/03/2022 20:22,18,,, 
2,Tagasiside sisulõikude osadele,242114,242125,contextual comment,"SELGITUS. Avaldades midagi sotsiaalvõrgustikus oma nime alt jäävad isiku sõnad sinna igaveseks, kuiga ta ei pruugi mäletada seda. Varem aktepteeritav ütlus, võib tänapäeval hoopis ohustada inimese staatust ja isegi tööle saamise võimalust.",24/03/2022 20:22,32,,, 
2,Tagasiside sisulõikude osadele,242114,242125,contextual comment,"NÄIDE. Näideks võib tuua veebiportaalis CVKESKUS avaldatud artikkel pealkirjaga ""Kas tööandjal on õigus kontrollida tööke kandideerija tausta kasutades sotsiaalmeediat?"". Artiklis mainitakse, et näiteks rassistlik, halvustav või vastutustundetu kommentaar sotsiaalmeedias võib panna tööandjat muutma arvamust teist kui kandidaadist töökohale.",24/03/2022 20:22,38,,, 
